Address A,Port A,Address B,Port B,Packets,Bytes,Packets A ? B,Bytes A ? B,Packets B ? A,Bytes B ? A,Rel Start,Duration,Bits/s A ? B,Bits/s B ? A
10.0.0.4,60208,10.0.0.2,80,91,706857,44,3147,47,703710,67.26033306,0.005221776,4821348.139,1078115951
10.0.0.4,60222,10.0.1.1,80,15,8143,11,2071,4,6072,67.26689841,0.010810953,1532519.844,4493220.903
10.0.0.4,60222,10.0.0.2,80,12,7283,5,495,7,6788,67.26927898,0.008423562,470109.9131,6446678.97
10.0.0.4,60226,10.0.1.1,80,97,212095,56,9191,41,202904,67.27898467,0.019449317,3780492.652,83459588.84
10.0.0.4,60226,10.0.0.3,80,87,236095,30,2183,57,233912,67.28037571,0.018057598,967127.5216,103629286.7
10.0.0.4,60240,10.0.1.1,80,96,793629,48,3721,48,789908,67.29203099,0.010256561,2902337.343,616119184.6
10.0.0.4,60240,10.0.0.2,80,98,794051,46,3283,52,790768,67.29886068,0.003421655,0,0
10.0.0.4,60250,10.0.1.1,80,34,11879,22,4877,12,7002,67.30366761,0.008980996,4344284.309,6237170.131
10.0.0.4,60250,10.0.0.1,80,35,23417,10,823,25,22594,67.30556674,0.007080268,929908.3029,25528977.15
10.0.0.4,51056,10.0.1.1,80,24,11299,13,1341,11,9958,67.31243311,0.012938841,829131.45,6156965.682
10.0.0.4,51056,10.0.0.1,80,38,44989,11,903,27,44086,67.31569156,0.009540214,757215.7186,36968562.76
10.0.0.4,51068,10.0.1.1,80,194,738351,85,10479,109,727872,67.32693716,0.016307985,5140549.246,357062874.4
10.0.0.4,51068,10.0.0.2,80,210,847157,73,5195,137,841962,67.32925909,0.013986646,2971405.725,481580501.9
10.0.0.4,51078,10.0.1.1,80,53,205139,29,3295,24,201844,67.33943362,0.007702836,3422116.218,209630842.5
10.0.0.4,51078,10.0.0.2,80,51,204423,23,1719,28,202704,67.34407573,0.003058483,0,0
10.0.0.4,51090,10.0.1.1,80,196,2462634,99,11713,97,2450921,67.348047,0.014758439,6349180.967,1328552972
10.0.0.4,51090,10.0.0.1,80,198,3631150,81,5687,117,3625463,67.34968997,0.013109112,3470563.071,2212484263
10.0.0.4,51100,10.0.1.1,80,60,404737,28,2349,32,402388,67.36518513,0.003888451,0,0
10.0.0.4,51100,10.0.0.1,80,62,405159,26,1911,36,403248,67.36590239,0.003174661,0,0
10.0.0.4,51112,10.0.1.1,80,80,460359,43,4247,37,456112,67.3692082,0.004057694,0,0
10.0.0.4,51112,10.0.0.1,80,76,479493,36,2603,40,476890,67.36999328,0.003262927,0,0
10.0.0.4,51116,10.0.1.1,80,252,4306552,109,8735,143,4297817,67.37442221,0.02204063,3170508.284,1559961580
10.0.0.4,51116,10.0.0.2,80,249,4370642,103,7159,146,4363483,67.37621769,0.020241908,2829377.547,1724534268
10.0.0.4,51128,10.0.1.1,80,42,67053,22,1973,20,65080,67.39864956,0.011624146,1357863.193,44789526.9
10.0.0.4,51128,10.0.0.1,80,57,95437,20,1535,37,93902,67.40101176,0.009266039,1325269.622,81071966.13
10.0.0.4,51142,10.0.1.1,80,324,6024426,136,11429,188,6012997,67.4102091,0.020853605,4384469.736,2306746292
10.0.0.4,51142,10.0.0.2,80,314,6022022,124,8587,190,6013435,67.41246195,0.018597126,3693904.101,2586823362
10.0.0.4,51158,10.0.1.1,80,215,834089,85,6213,130,827876,67.43334488,0.021567218,2304608.782,307086801.8
10.0.0.4,51158,10.0.0.2,80,248,942573,83,5775,165,936798,67.43826025,0.016653821,2774138.139,450009880.6
10.0.0.4,51164,10.0.1.1,80,114,222901,53,4073,61,218828,67.45167029,0.013359631,2438989.52,131038349.8
10.0.0.4,51164,10.0.0.3,80,128,253471,51,3635,77,249836,67.45801891,0.007012368,4146958.631,285023261.8
10.0.0.4,51168,10.0.1.1,80,162,824717,78,5773,84,818944,67.46310789,0.014548917,3174394.355,450312006
10.0.0.4,51168,10.0.0.2,80,177,890411,76,5335,101,885076,67.46699111,0.010666361,4001364.664,663826022.8
10.0.0.4,51170,10.0.1.1,80,16,2709,11,2071,5,638,67.47736075,0.00702054,2359932.427,727009.6032
10.0.0.4,51170,10.0.0.1,80,20,4243,5,495,15,3748,67.47876442,0.005478011,722890.1147,5473519.495
10.0.0.4,51184,10.0.1.1,80,16,2649,11,2071,5,578,67.48454827,0.009124728,1815725.356,506754.8315
10.0.0.4,51184,10.0.0.2,80,20,3659,5,495,15,3164,67.48572896,0.005310692,745665.5366,4766233.854
10.0.0.4,51194,10.0.1.1,80,384,5402150,165,11893,219,5390257,67.49177373,0.022431114,4241608.33,1922421508
10.0.0.4,51194,10.0.0.3,80,400,5540578,163,11455,237,5529123,67.49440334,0.019797481,4628871.724,2234273340
10.0.0.4,51202,10.0.1.1,80,12,1521,7,933,5,588,67.5165763,0.007899138,944913.2298,595508.0162
10.0.0.4,51202,10.0.0.2,80,20,3689,5,495,15,3194,67.51969249,0.004746554,0,0
10.0.0.4,51206,10.0.1.1,80,20,4127,15,3549,5,578,67.52504036,0.009674158,2934829.057,477974.4139
10.0.0.4,51206,10.0.0.1,80,20,3659,5,495,15,3164,67.52547333,0.009093538,435474.0696,2783515.063
10.0.0.4,51222,10.0.1.1,80,223,827383,104,8955,119,818428,67.53217159,0.012985715,5516831.38,504202040.5
10.0.0.4,51222,10.0.0.1,80,231,866007,94,6535,137,859472,67.53352078,0.011633024,4494102.307,591056633.3
10.0.0.4,51238,10.0.1.1,80,111,222127,55,5075,56,217052,67.54413919,0.010247047,3962117.086,169455258.7
10.0.0.4,51238,10.0.0.2,80,122,251627,49,3499,73,248128,67.54583162,0.008555661,3271751.885,232012932.7
10.0.0.4,51240,10.0.1.1,80,22,5513,15,2827,7,2686,67.55295177,0.007866428,2875002.479,2731608.298
10.0.0.4,51240,10.0.0.1,80,16,3743,7,619,9,3124,67.55628466,0.004534769,0,0
10.0.0.4,51246,10.0.1.1,80,16,2659,11,2071,5,588,67.56139103,0.009815713,1687905.912,479231.6157
10.0.0.4,51246,10.0.0.3,80,18,3267,5,495,13,2772,67.56358052,0.00761958,519713.685,2910396.636
10.0.0.4,51252,10.0.1.1,80,22,12029,14,2275,8,9754,67.57238638,0.007508995,2423759.771,10391803.43
10.0.0.4,51252,10.0.0.2,80,18,10891,8,699,10,10192,67.57603501,0.003853378,0,0
10.0.0.4,51268,10.0.1.1,80,20,4893,13,2207,7,2686,67.58106487,0.010220727,1727470.071,2102394.477
10.0.0.4,51268,10.0.0.1,80,16,3755,7,631,9,3124,67.58539379,0.005885218,857742.2281,4246571.665
10.0.0.4,51276,10.0.1.1,80,23,4043,18,3405,5,638,67.59232016,0.005970234,4562635.233,854907.8646
10.0.0.4,51276,10.0.0.2,80,15,2061,6,563,9,1498,67.59364542,0.004698609,0,0
10.0.0.4,51282,10.0.1.1,80,286,4954802,137,13785,149,4941017,67.59719959,0.015939369,6918718.05,2479905949
10.0.0.4,51282,10.0.0.3,80,260,4980902,109,7567,151,4973335,67.59879341,0.014339351,4221669.447,2774649982
10.0.0.4,51290,10.0.1.1,80,297,2983712,147,11611,150,2972101,67.61485158,0.010919506,8506611.929,2177461874
10.0.0.4,51290,10.0.0.1,80,320,3317778,141,10035,179,3307743,67.61579414,0.00997447,8048547.943,2652967426
10.0.0.4,51296,10.0.1.1,80,198,730235,88,9571,110,720664,67.62840889,0.009711357,7884377.024,593666981.9
10.0.0.4,51296,10.0.0.2,80,185,776163,70,5439,115,770724,67.62927131,0.008846689,4918450.281,696960410.8
10.0.0.4,51304,10.0.1.1,80,349,6547578,147,12749,202,6534829,67.6381333,0.014185355,7189950.481,3685394691
10.0.0.4,51304,10.0.0.3,80,338,6666478,131,9063,207,6657415,67.63994136,0.012374999,5858909.564,4303783782
10.0.0.4,51306,10.0.1.1,80,128,219029,64,7273,64,211756,67.65558461,0.008371729,6950057.748,202353420.7
10.0.0.4,51306,10.0.0.3,80,122,249243,48,3587,74,245656,67.65673058,0.00722527,3971616.286,271996479
10.0.0.4,51320,10.0.1.1,80,271,739601,131,9597,140,730004,67.66259643,0.014233485,5394040.883,410302325.8
10.0.0.4,51320,10.0.0.1,80,308,874857,129,9159,179,865698,67.66451205,0.012321867,5946501.451,562056383.2
10.0.0.4,51332,10.0.1.1,80,67,406091,29,3295,38,402796,67.67618277,0.00375188,0,0
10.0.0.4,51332,10.0.0.2,80,65,405375,23,1719,42,403656,67.67739177,0.002540773,0,0
10.0.0.4,51338,10.0.1.1,80,229,733083,90,7491,139,725592,67.68116763,0.011417546,5248763.613,508404870.9
10.0.0.4,51338,10.0.0.1,80,239,765815,84,5915,155,759900,67.68267464,0.009911832,4774092.216,613327586.7
10.0.0.4,51350,10.0.1.1,80,69,530515,36,3771,33,526744,67.69146059,0.005389994,5597037.77,781810146.7
10.0.0.4,51350,10.0.0.2,80,66,594605,30,2195,36,592410,67.69295388,0.003917992,0,0
10.0.0.4,51356,10.0.1.1,80,184,828599,90,7515,94,821084,67.69828238,0.009265421,6488642.016,708944795.9
10.0.0.4,51356,10.0.0.3,80,194,867931,84,5939,110,861992,67.69961319,0.007936258,5986700.533,868915299.9
10.0.0.4,51372,10.0.1.1,80,525,2402426,238,16833,287,2385593,67.7062567,0.014655745,9188478.648,1302202242
10.0.0.4,51372,10.0.0.2,80,545,2811412,235,16327,310,2795085,67.70908681,0.011828028,11042922.79,1890482505
10.0.0.4,51384,10.0.1.1,80,53,212149,29,10305,24,201844,67.72165746,0.008154199,10110128.54,198027053.3
10.0.0.4,51384,10.0.0.1,80,49,204001,23,1719,26,202282,67.7233674,0.006440442,2135257.176,251264742.4
10.0.0.4,51388,10.0.1.1,80,534,5612638,216,16929,318,5595709,67.73088912,0.018246701,7422273.21,2453357021
10.0.0.4,51388,10.0.0.3,80,526,5667122,204,14087,322,5653035,67.73253106,0.016602467,6787906.882,2723949399
10.0.0.4,51400,10.0.1.1,80,271,930951,135,11355,136,919596,67.75082938,0.008368134,10855466.7,879140797.7
10.0.0.4,51400,10.0.0.2,80,272,969099,125,8935,147,960164,67.75128599,0.007912709,9033568.655,970756285.9
10.0.0.4,51406,10.0.1.1,80,167,826007,83,7051,84,818956,67.7604387,0.01372331,4110378.619,477410187.5
10.0.0.4,51406,10.0.0.1,80,178,858807,77,5475,101,853332,67.76225854,0.011905432,3678992.917,573406828.1
10.0.0.4,51414,10.0.1.1,80,24,11311,13,1353,11,9958,67.77468075,0.009566703,1131424.274,8327215.761
10.0.0.4,51414,10.0.0.2,80,38,36541,11,915,27,35626,67.77534652,0.008830154,828977.6147,32276673.77
10.0.0.4,51428,10.0.1.1,80,43,226743,25,2527,18,224216,67.78550291,0.009750364,2073358.492,183965234.5
10.0.0.4,51428,10.0.0.1,80,43,246443,21,1583,22,244860,67.78743247,0.007816161,1620232.746,250619197.8
10.0.0.4,51430,10.0.1.1,80,325,835993,141,10237,184,825756,67.79635818,0.012970647,6313948.718,509307515.7
10.0.0.4,51430,10.0.0.3,80,341,873585,139,9799,202,863786,67.79982438,0.009497427,8254025.011,727595800.4
10.0.0.4,51446,10.0.1.1,80,51,205003,27,3159,24,201844,67.81077797,0.008208385,3078802.956,196719817.6
10.0.0.4,51446,10.0.0.1,80,47,203865,21,1583,26,202282,67.81461011,0.004369077,0,0
10.0.0.4,51452,10.0.1.1,80,83,262309,51,7793,32,254516,67.82035728,0.012226897,5098922.482,166528596.7
10.0.0.4,51452,10.0.0.3,80,63,257189,29,2235,34,254954,67.82127194,0.011372602,1572199.572,179346116.2
10.0.0.4,51456,10.0.1.1,80,22,9029,14,2275,8,6754,67.83145483,0.010417227,1747106.02,5186792.992
10.0.0.4,51456,10.0.0.1,80,18,7891,8,699,10,7192,67.83522269,0.006643463,841729.6822,8660543.455
10.0.0.4,51466,10.0.1.1,80,178,826839,88,7475,90,819364,67.84303064,0.009325727,6412368.709,702884826
10.0.0.4,51466,10.0.0.1,80,188,859571,82,5899,106,853672,67.84506726,0.00729305,6470818.108,936422484.4
10.0.0.4,51470,10.0.1.1,80,20,8027,11,1205,9,6822,67.85276129,0.011841355,814096.022,4608932.001
10.0.0.4,51470,10.0.0.1,80,31,25241,9,767,22,24474,67.85534295,0.009214129,665933.8067,21249105.59
10.0.0.4,51476,10.0.1.1,80,21,8095,11,1205,10,6890,67.86558856,0.007205215,1337919.826,7650014.607
10.0.0.4,51476,10.0.0.3,80,34,24078,9,767,25,23311,67.86645525,0.006166245,995095.07,30243365.29
10.0.0.4,51492,10.0.1.1,80,92,777577,46,5309,46,772268,67.87391072,0.008680646,4892723.422,711714773.3
10.0.0.4,51492,10.0.0.1,80,82,775173,34,2467,48,772706,67.87767812,0.004907736,0,0
10.0.0.4,51506,10.0.1.1,80,114,911563,63,7883,51,903680,67.88366442,0.008896804,7088388.145,812588430.6
10.0.0.4,51506,10.0.0.2,80,94,907049,41,2931,53,904118,67.8854318,0.007130338,3288483.66,1014390061
10.0.0.4,51520,10.0.1.1,80,54,205207,28,3227,26,201980,67.89304101,0.007107562,3632187.802,227340964.5
10.0.0.4,51520,10.0.0.1,80,50,204069,22,1651,28,202418,67.89619655,0.003947922,0,0
10.0.0.4,51530,10.0.1.1,80,16,2659,11,2071,5,588,67.90111093,0.008547234,1938404.869,550353.4828
10.0.0.4,51530,10.0.0.3,80,12,1521,5,495,7,1026,67.90195423,0.007699278,514333.9414,1066073.988
10.0.0.4,51538,10.0.1.1,80,15,2001,9,1355,6,646,67.91052144,0.005238617,2069248.429,986519.9155
10.0.0.4,51538,10.0.0.2,80,21,4161,5,495,16,3666,67.91139698,0.004286193,0,0
10.0.0.4,51544,10.0.1.1,80,46,205214,25,3574,21,201640,67.91698846,0.007301896,3915695.321,220917964.3
10.0.0.4,51544,10.0.0.1,80,42,203525,19,1447,23,202078,67.91816065,0.006121547,1891025.259,264087492.9
10.0.0.4,51560,10.0.1.1,80,92,677095,45,4383,47,672712,67.92534256,0.006368468,5505876.767,845053472.8
10.0.0.4,51560,10.0.0.2,80,89,741185,39,2807,50,738378,67.92705738,0.004645227,0,0
10.0.0.4,51568,10.0.1.1,80,54,460965,26,2225,28,458740,67.93316234,0.004583248,0,0
10.0.0.4,51568,10.0.0.1,80,57,526615,24,1787,33,524828,67.93402923,0.003712873,0,0
10.0.0.4,51582,10.0.1.1,80,32,12995,20,2969,12,10026,67.93918065,0.009538245,2490185.563,8409094.126
10.0.0.4,51582,10.0.0.2,80,40,33971,12,971,28,33000,67.94035058,0.00837059,928011.0482,31538995.46
10.0.0.4,51594,10.0.1.1,80,54,205207,29,3295,25,201912,67.94968003,0.007157218,3682995.264,225687690.4
10.0.0.4,51594,10.0.0.1,80,50,204069,23,1719,27,202350,67.95058504,0.006247224,2201297.728,259123092.1
10.0.0.4,51596,10.0.1.1,80,12,1571,7,933,5,638,67.95811545,0.006300392,1184688.191,810108.3234
10.0.0.4,51596,10.0.0.3,80,18,3417,5,495,13,2922,67.96008339,0.004252639,0,0
10.0.0.4,51602,10.0.1.1,80,12,1511,7,933,5,578,67.9656817,0.006567019,1136588.763,704124.6569
10.0.0.4,51602,10.0.0.2,80,18,3871,5,495,13,3376,67.96751985,0.004717359,0,0
10.0.0.4,51612,10.0.1.1,80,153,228565,76,10157,77,218408,67.97346128,0.010346377,7853570.385,168876892.8
10.0.0.4,51612,10.0.0.3,80,138,256383,56,4415,82,251968,67.97449076,0.009314456,3791955.215,216410276.7
10.0.0.4,51626,10.0.1.1,80,93,707859,48,4587,45,703272,67.98286236,0.005340565,6871183.105,1053479548
10.0.0.4,51626,10.0.0.3,80,89,706721,42,3011,47,703710,67.98423361,0.0039585,0,0
10.0.0.4,51628,10.0.1.1,80,24,9439,16,2685,8,6754,67.9898268,0.004772623,0,0
10.0.0.4,51628,10.0.0.1,80,18,7879,8,687,10,7192,67.99086498,0.00373643,0,0
10.0.0.4,51634,10.0.1.1,80,680,4784624,240,17939,440,4766685,67.99560867,0.015057549,9530900.414,2532515750
10.0.0.4,51634,10.0.0.2,80,699,5272286,234,16363,465,5255923,67.99613407,0.014529266,9009677.433,2893978540
10.0.0.4,51642,10.0.1.1,80,48,203933,21,1885,27,202048,68.01236567,0.013488222,1118012.441,119836699
10.0.0.4,51642,10.0.0.3,80,49,204077,19,1447,30,202630,68.01659158,0.009259398,1250189.267,175069696.8
10.0.0.4,51650,10.0.1.1,80,20,3493,15,2915,5,578,68.02705592,0.00914527,2549952.052,505616.5646
10.0.0.4,51650,10.0.0.2,80,18,3237,5,495,13,2742,68.02815478,0.007972409,496713.1014,2751489.544
10.0.0.4,51660,10.0.1.1,80,17,2777,12,2139,5,638,68.03345074,0.007237229,2364440.865,705242.2965
10.0.0.4,51660,10.0.0.1,80,15,2061,6,563,9,1498,68.03695454,0.003729742,0,0
10.0.0.4,51664,10.0.1.1,80,18,4757,12,2139,6,2618,68.0418454,0.008460803,2022503.065,2475415.159
10.0.0.4,51664,10.0.0.2,80,22,9913,6,563,16,9350,68.04316255,0.007137939,630994.4649,10479215.36
10.0.0.4,51672,10.0.1.1,80,24,12591,18,5973,6,6618,68.0513744,0.008128701,5878430.022,6513217.795
10.0.0.4,51672,10.0.0.1,80,14,7619,6,563,8,7056,68.05471062,0.00478569,0,0
10.0.0.4,51682,10.0.1.1,80,124,223941,61,4977,63,218964,68.0584549,0.014091289,2825575.432,124311693.6
10.0.0.4,51682,10.0.0.1,80,141,342983,59,4539,82,338444,68.06002512,0.012519822,2900360.724,216261221.6
10.0.0.4,51690,10.0.1.1,80,14,1707,8,1001,6,706,68.07327083,0.004734262,0,0
10.0.0.4,51690,10.0.0.3,80,16,2129,6,563,10,1566,68.07621213,0.001788725,0,0
10.0.0.4,51694,10.0.1.1,80,90,806777,37,2961,53,803816,68.07886315,0.007268466,3259009.535,884715977.2
10.0.0.4,51694,10.0.0.2,80,92,807199,35,2523,57,804676,68.0811322,0.005004883,4032861.507,1286225472
10.0.0.4,51702,10.0.1.1,80,28,13012,17,3054,11,9958,68.08660659,0.020633542,1184091.418,3860897.95
10.0.0.4,51702,10.0.0.2,80,38,33665,11,927,27,32738,68.09265946,0.014572483,508904.3508,17972503.38
10.0.0.4,51712,10.0.1.1,80,20,3205,14,2549,6,656,68.10865912,0.006122227,3330814.098,857204.4127
10.0.0.4,51712,10.0.0.1,80,20,3391,6,551,14,2840,68.10942325,0.005359117,822523.5613,4239504.381
10.0.0.4,51724,10.0.1.1,80,180,826021,87,6453,93,819568,68.11519777,0.013359211,3864300.07,490788265.9
10.0.0.4,51724,10.0.0.3,80,198,873127,85,6015,113,867112,68.11617827,0.012381834,3886338.647,560247859.9
10.0.0.4,51726,10.0.1.1,80,25,5781,17,3039,8,2742,68.12672258,0.014843407,1637898.9,1477827.833
10.0.0.4,51726,10.0.0.3,80,17,3799,7,619,10,3180,68.12928013,0.012281042,403223.1141,2071485.465
10.0.0.4,51738,10.0.1.1,80,19,12027,12,2341,7,9686,68.13970294,0.007565113,2475574.39,10242808.01
10.0.0.4,51738,10.0.0.3,80,16,10755,7,631,9,10124,68.14171522,0.005548887,909731.9877,14596080.26
10.0.0.4,51746,10.0.1.1,80,20,3493,15,2915,5,578,68.14809548,0.012799353,1821967.095,361268.261
10.0.0.4,51746,10.0.0.3,80,18,3447,5,495,13,2952,68.1487088,0.012132914,326384.9064,1946440.896
10.0.0.4,51752,10.0.1.1,80,21,8095,11,1205,10,6890,68.15650358,0.015432121,624671.1,3571770.854
10.0.0.4,51752,10.0.0.3,80,37,24161,9,767,28,23394,68.16145011,0.010287276,596464.9923,18192571.09
10.0.0.4,51764,10.0.1.1,80,128,425845,58,7853,70,417992,68.17141416,0.017600041,3569537.139,189995921
10.0.0.4,51764,10.0.0.1,80,146,474027,56,4115,90,469912,68.17581517,0.01320159,2493639.024,284760850.8
10.0.0.4,51778,10.0.1.1,80,12,1521,7,933,5,588,68.18956537,0.010669964,699533.7566,440863.718
10.0.0.4,51778,10.0.0.3,80,20,3689,5,495,15,3194,68.19259812,0.006949893,569792.945,3676603.366
10.0.0.4,51794,10.0.1.1,80,100,907469,49,3789,51,903680,68.19989764,0.008683524,3490748.687,832546786.3
10.0.0.4,51794,10.0.0.1,80,102,907891,47,3351,55,904540,68.20312231,0.005451415,4917622.305,1327420495
10.0.0.4,51808,10.0.1.1,80,20,3503,15,2915,5,588,68.21016383,0.007065551,3300521.078,665765.4867
10.0.0.4,51808,10.0.0.3,80,12,1521,5,495,7,1026,68.2119084,0.005314723,745099.9798,1544389.049
10.0.0.4,51812,10.0.1.1,80,20,8027,11,1205,9,6822,68.21726671,0.010093213,955097.252,5407197.886
10.0.0.4,51812,10.0.0.2,80,31,26481,9,767,22,25714,68.22162587,0.005676825,1080885.883,36237157.21
10.0.0.4,51818,10.0.1.1,80,12,1511,7,933,5,578,68.22850788,0.011147318,669578.0994,414808.2974
10.0.0.4,51818,10.0.0.3,80,20,10911,5,495,15,10416,68.22921431,0.010295062,384650.4276,8093977.482
10.0.0.4,51820,10.0.1.1,80,277,5414740,118,9347,159,5405393,68.23896844,0.020126285,3715340.412,2148590463
10.0.0.4,51820,10.0.0.2,80,277,5674514,112,7771,165,5666743,68.239943,0.019149031,3246535.034,2367427574
10.0.0.4,51828,10.0.1.1,80,53,205139,28,3227,25,201912,68.26121528,0.009591414,2691573.943,168410622.3
10.0.0.4,51828,10.0.0.2,80,49,204001,22,1651,27,202350,68.26382519,0.006976463,1893222.97,232037351.9
10.0.0.4,51842,10.0.1.1,80,160,726157,65,5005,95,721152,68.27195257,0.016085284,2489231.772,358664230
10.0.0.4,51842,10.0.0.1,80,180,794377,63,4567,117,789810,68.27345986,0.014581594,2505624.557,433318881.3
10.0.0.4,51854,10.0.1.1,80,18,2785,12,2139,6,646,68.28642732,0.006638516,2577684.531,778487.2402
10.0.0.4,51854,10.0.0.2,80,14,1647,6,563,8,1084,68.28867907,0.004382242,0,0
10.0.0.4,51856,10.0.1.1,80,112,214857,60,8285,52,206572,68.29397419,0.008844326,7494070.21,186851547.5
10.0.0.4,51856,10.0.0.1,80,109,256639,40,2923,69,253716,68.29452009,0.008297445,2818216.933,244620844.1
10.0.0.4,51870,10.0.1.1,80,16,2659,11,2071,5,588,68.30177629,0.00639674,2590069.317,735374.5814
10.0.0.4,51870,10.0.0.2,80,18,3267,5,495,13,2772,68.3032078,0.004959999,0,0
10.0.0.4,51882,10.0.1.1,80,50,204935,26,3091,24,201844,68.30896589,0.006143394,4025136.594,262843633.3
10.0.0.4,51882,10.0.0.2,80,46,203797,20,1515,26,202282,68.30953308,0.005573467,2174588.995,290349974.3
10.0.0.4,51888,10.0.1.1,80,24,11311,13,1353,11,9958,68.31639246,0.01009377,1072344.624,7892393.031
10.0.0.4,51888,10.0.0.1,80,38,33241,11,915,27,32326,68.31697984,0.009459237,773846.7701,27339202.94
10.0.0.4,51898,10.0.1.1,80,104,708607,49,4655,55,703952,68.32769011,0.010186647,3655766.22,552842952.2
10.0.0.4,51898,10.0.0.2,80,100,707469,43,3079,57,704390,68.32949813,0.008376425,2940633.982,672735683.8
10.0.0.4,51910,10.0.1.1,80,147,1940814,78,8141,69,1932673,68.33893895,0.013338265,4882793.977,1159175050
10.0.0.4,51910,10.0.0.1,80,138,2317198,61,4303,77,2312895,68.34069068,0.011584272,2971615.307,1597265672
10.0.0.4,51922,10.0.1.1,80,24,10023,18,3405,6,6618,68.35409256,0.005721601,4760905.208,9253354.087
10.0.0.4,51922,10.0.0.2,80,14,7619,6,563,8,7056,68.35605507,0.00375098,0,0
10.0.0.4,51926,10.0.1.1,80,20,3255,14,2549,6,706,68.35940853,0.009685108,2105500.527,583163.3473
10.0.0.4,51926,10.0.0.3,80,20,3541,6,551,14,2990,68.36240216,0.006693983,658501.8217,3573358.343
10.0.0.4,51930,10.0.1.1,80,18,2785,12,2139,6,646,68.36822221,0.004134262,0,0
10.0.0.4,51930,10.0.0.1,80,14,1647,6,563,8,1084,68.36915092,0.003201594,0,0
10.0.0.4,51942,10.0.1.1,80,110,225637,48,3833,62,221804,68.37330595,0.009488996,3231532.609,186998919.6
10.0.0.4,51942,10.0.0.1,80,134,295341,46,3395,88,291946,68.37377351,0.009025859,3009131.873,258764068.9
10.0.0.4,51948,10.0.1.1,80,142,709230,59,5026,83,704204,68.38206727,0.013835752,2906094.298,407179313.4
10.0.0.4,51962,10.0.1.1,80,64,116705,31,2577,33,114128,68.393199,0.020379515,1011604.054,44801066.17
10.0.0.4,51962,10.0.0.1,80,82,162039,29,2139,53,159900,68.39693334,0.01664677,1027947.163,76843736.05
10.0.0.4,51968,10.0.1.1,80,89,674243,43,9407,46,664836,68.40862446,0.014101265,5336826.164,377178075.9
10.0.0.4,51968,10.0.0.2,80,87,705113,37,2671,50,702442,68.41373541,0.008987318,2377572.486,625273969.4
10.0.0.4,51970,10.0.1.1,80,16,2649,11,2071,5,578,68.4242863,0.007302962,2268668.521,633167.7476
10.0.0.4,51970,10.0.0.1,80,20,3659,5,495,15,3164,68.42523963,0.006182368,640531.2657,4094224.09
10.0.0.4,51982,10.0.1.1,80,177,844109,74,5733,103,838376,68.43120255,0.015990318,2868235.641,419441814.7
10.0.0.4,51982,10.0.0.2,80,192,881719,72,5295,120,876424,68.4328601,0.014333948,2955222.106,489145907.3
10.0.0.4,51988,10.0.1.1,80,14,3619,8,1001,6,2618,68.44662087,0.007208564,1110900.867,2905433.038
